id	text	label
3425	ok ... here he is in his own words advocating a white ethnostate .	1
5854	because christ is an existential threat to their traditions of men .	1
5820	america hates you kkkliven bundy gun humpers :) keep making the wrinkly white wing of gop trailer trash whiter & wrinklier	1
11310	an honest conversation about race | jared taylor and stefan molyneux	0
13439	lmao ! ceo of adl ( ( ( jonathan greenblat ) ) ) says echo meme is an online version of burning a cross via	1
7342	what do they have to say about antifa ?	0
19672	who cares if hes illegal. these people are savages. its no wonder mexico is a shithole country	2
16028	for all people who dont know us we are the the nnp . we are the supporters of the by passing there messages to other white people !	1
3609	want proof that # jews are # genocidal # maniacs ? ask them if # whites should have white # nations . their sincere answer is never affirmative .	2
209	. op ed : islamic doctrine of shariah is anti-constitutional . your future potus should agree .	1
5269	optics are the most important . everyone knows this .	0
11483	german terror attacks spark call for armed soldiers on streets for first time since ww2	0
17925	i voted for cruz purely as a # nevertrump vote  but this result today is one reason i was arguing strongly against cruz as the nom months ago	0
14329	it the blacks that keep us down as a people i see it	2
14637	this man is not black and i am not white - we are americans	0
11300	allah of the muslims is not my allah .	1
13414	jewish supremacists demand more cash for racist ' israel ' . : well  this is not exactly related to our topic here ...	2
19359	pelosi is not a human being not sure what she is, but human she is not. look at swamp creatures category, ask mulder.	2
14150	david lane : the price of continued reality denial # swrm # sirdavidlane via	0
20810	The fact is that these will never stop happening until autistics and mental retards are sterilized and removed from the population and institutionalized. This kid snapped because he lost a game. Only autistics behave this way. http://www.foxnews.com/us/2018/08/26/mass-shooting...	2
20118	cut off their heads	1
3144	don't say that to him he is black what are you a racist smh whites are the worst	1
83	we all support you guys keep up the good work	0
18439	"  "" white live metter ' "" "" confedrate stataes of amrican "" "" how about learn how to spell and propper grammar ... trailer trash .. """	2
17427	white people are human so they would be included . you have offered no clarity . i still don't see why the color of human matters .	0
5762	33 % mps have criminal records  82 % are myjihad islam muslims # arvindjailed leaving for delhi	1
15653	wow  no wonder you write for that anti-white commie jew-loving outlet  huffpost ... you're absolutely despicable .	2
13716	trumps refusal to negotiate spending bill pretty much ended his presidency daily stormer	0
10092	well be that as it may hunter  my jew-dar is screaming loud . i can ferret out these sheenys	2
2641	there are evil white men and evil black man	0
333	breaking : ohio dismemberment abortion ban clears ohio senate ! # prolife # theyfeelpain	1
1417	if congress wont stop funding baby murders  we must stop funding congress pp on a cash course with congress :	2
17963	in chicago  there are billboards and benches in spanish  letting illegals know they have a right to not talk to immigration	1
15900	anti-white propaganda from ( ( ( hollywood ) ) ) ...	1
6964	i hope they kill white antifa .	2
7640	america-white country - being taken over-by white hating africans !	2
16012	excellent ; just listening to moving speeches from enoch and sacco - those against white identity reaff	1
19372	are all you hicks from alabama that dumb, or is it really an act?	2
3988	block white hating crack monkey  i did .	2
17208	protect our dignity  ban polygamy  say indian muslim women to pm	0
16305	rt robert spencer rat-faced racist hate monger liar and jew lover ! > > hey robert  i like the beard . godbless	2
8891	might as well ! they already lots of their own separate stuff . easier to rid them from white america .	2
13298	hey why do you support jihadist ? ? asking for a friend who denounces terrorist & you cut his supp	0
18346	when people were worried that trump was going to attack syria this same clown said trump would never attack syria .	0
12278	breitbart is the # fakeright and puts israel above their white audience .	1
9400	. love white tears  lol	2
10146	white slurpin . afraid of slurpin a longer  colored one	2
16253	not sure . but kirk and spock hate klingons and romulans . these racist nazis spew nothing	0
16050	has stopped white people yet ?	0
3126	cuckservatives : trump  tubmans  and trannyrestrooms	2
11819	the idea is partition of us along racial and ideological lines . communist state  white ethnostate  black ethnostate  social democrat state	1
7235	that's a consolationto be killed by a middle class  educated jihadi rather than by	1
14961	a result of years of oppression and exploitation of the white # workingclass - # whitegenocide # hitlerwasright	2
16569	yes kill all christians	2
13844	you got that backwards . blacks took over thriving white cities and destroyed them . you are delusional and racist .	2
8040	people confuse that jew with another jew actor ...	2
3970	ayayay . traditions are answers that have been discovered to enduring questions . sir roger scruton read a book  then try again .	0
7815	hunter wrote about it	0
10390	@ tn-brahman cm or an dalit cm-they don ` t care caste but ability .. thanks to tn radicle media which has upgraded them	0
20903	I don't need someone to explain to me how the Dems are outright traitors. What I need explained to me is how do we get these fuckers hanged.	2
4807	: extremist means any white person . this is where we are now .	0
16841	blogger hunter wallace spells out his core beliefs : # teaparty # tcot # lnyhb # p2	0
17580	" rt latest american # nazi party report on types of people in this # nationalsocialist  "" movement "" "" . # wpww # politics """	0
